id,release_date,movie,production_budget,domestic_gross,profit,profitable,unprofitable,domestic_profit_margin
38,2015-09-11,90 Minutes in Heaven,5000000,4816142,-183858,False,True,-3.81753694139417
39,2016-12-02,Incarnate,5000000,4799774,-200226,False,True,-4.1715714114872915
36,2017-12-25,Mollyâs Game,30000000,28780744,-1219256,False,True,-4.236360255315151
21,2017-08-18,Logan Lucky,29000000,27778642,-1221358,False,True,-4.396752008251519
37,2012-04-27,The Five-Year Engagement,30000000,28700285,-1299715,False,True,-4.528578723172958
56,2015-12-18,Alvin and the Chipmunks: The Road Chip,90000000,85886987,-4113013,False,True,-4.788866327328493
54,2017-10-06,Visages villages,1000000,952432,-47568,False,True,-4.994372301644632
40,2014-08-08,Into the Storm,50000000,47602194,-2397806,False,True,-5.037175387336138
40,2018-01-26,Maze Runner: The Death Cure,61000000,58032443,-2967557,False,True,-5.113617222697311
9,2016-01-15,Norm of the North,18000000,17062499,-937501,False,True,-5.4945116773340175
4,2017-04-21,Unforgettable,12000000,11368012,-631988,False,True,-5.559353737487259
22,2016-08-12,Florence Foster Jenkins,29000000,27383770,-1616230,False,True,-5.9021456870255635
27,2017-05-19,Diary of a Wimpy Kid: The Long Haul,22000000,20738724,-1261276,False,True,-6.081743505531006
41,2014-10-10,The Judge,50000000,47119388,-2880612,False,True,-6.11343254288447
88,2015-12-25,Joy,60000000,56451232,-3548768,False,True,-6.286431445818579
89,2012-08-17,ParaNorman,60000000,56003051,-3996949,False,True,-7.137020088423397
20,2018-11-30,Werk ohne Autor,1400000,1303747,-96253,False,True,-7.38279742925583
20,2014-03-21,Muppets Most Wanted,55000000,51178893,-3821107,False,True,-7.46617751188952
76,2019-05-10,PokÃ©mon: Detective Pikachu,150000000,139507806,-10492194,False,True,-7.520865176533563
67,2014-09-19,A Walk Among the Tombstones,28000000,26017685,-1982315,False,True,-7.619106004242883
59,2012-12-19,The Guilt Trip,40000000,37134215,-2865785,False,True,-7.717370624368927
69,2016-01-22,The 5th Wave,38000000,34912982,-3087018,False,True,-8.84203474799145
78,2018-03-29,Ready Player One,150000000,137690172,-12309828,False,True,-8.940237216059256
96,2012-05-16,The Dictator,65000000,59650222,-5349778,False,True,-8.968580200757676
29,2013-11-27,Homefront,22000000,20158492,-1841508,False,True,-9.135147609255693
18,2012-08-10,The Campaign,95000000,86907746,-8092254,False,True,-9.311315012127917
19,2012-06-01,Snow White and the Huntsman,170000000,155136755,-14863245,False,True,-9.580737330750537
28,2016-12-21,Passengers,110000000,100014699,-9985301,False,True,-9.983833476317317
62,2018-01-12,The Commuter,40000000,36343858,-3656142,False,True,-10.059862109300559
78,2017-03-10,Kong: Skull Island,185000000,168052812,-16947188,False,True,-10.084441788453976
73,2012-02-17,Ghost Rider: Spirit of Vengeance,57000000,51774002,-5225998,False,True,-10.09386525692953
76,2012-08-10,The Bourne Legacy,125000000,113203870,-11796130,False,True,-10.420253300527623
48,2012-10-05,Frankenweenie,39000000,35287788,-3712212,False,True,-10.519820624630821
23,2017-04-14,The Fate of the Furious,250000000,225764765,-24235235,False,True,-10.73472868983785
89,2018-06-01,Adrift,35000000,31445011,-3554989,False,True,-11.305415030702326
11,2013-08-16,Jobs,18000000,16131410,-1868590,False,True,-11.58355035300696
60,2014-12-19,Night at the Museum: Secret of the Tomb,127000000,113746621,-13253379,False,True,-11.65166831637135
4,2016-07-15,Ghostbusters,144000000,128350574,-15649426,False,True,-12.192719917247896
19,2012-01-20,Underworld: Awakening,70000000,62321039,-7678961,False,True,-12.32161902820651
39,2013-01-25,Movie 43,10000000,8840453,-1159547,False,True,-13.116375371262084
40,2018-10-19,Can You Ever Forgive Me?,10000000,8803865,-1196135,False,True,-13.586475939828702
7,2015-02-20,Hot Tub Time Machine 2,14000000,12314651,-1685349,False,True,-13.68572280286303
5,2012-10-26,Silent Hill: Revelation 3D,20000000,17530219,-2469781,False,True,-14.088705908351745
57,2014-10-03,Left Behind,16000000,14019924,-1980076,False,True,-14.123300525737514
59,2015-07-24,Pixels,90000000,78765986,-11234014,False,True,-14.262519357022969
13,2013-03-27,G.I. Joe: Retaliation,140000000,122523060,-17476940,False,True,-14.264204632172914
5,2017-06-16,Cars 3,175000000,152901115,-22098885,False,True,-14.45305680079573
93,2016-05-27,X-Men: Apocalypse,178000000,155442489,-22557511,False,True,-14.511805070234047
22,2016-08-19,Kubo and the Two Strings,55000000,48023088,-6976912,False,True,-14.528245247369348
33,2015-12-25,The Hateful Eight,62000000,54117416,-7882584,False,True,-14.565706537060082
7,2017-03-31,The Zookeeperâs Wife,20000000,17445186,-2554814,False,True,-14.644808028988626
91,2017-01-06,Underworld: Blood Wars,35000000,30353973,-4646027,False,True,-15.306157780399952
13,2016-12-16,Collateral Beauty,36000000,31016021,-4983979,False,True,-16.06904702572906
45,2016-08-19,War Dogs,50000000,43034523,-6965477,False,True,-16.185788791013206
61,2012-01-20,Red Tails,58000000,49876377,-8123623,False,True,-16.28751623238392
79,2016-07-22,Star Trek Beyond,185000000,158848340,-26151660,False,True,-16.46328819048408
92,2016-11-04,Loving,9000000,7710234,-1289766,False,True,-16.727974792982934
90,2017-01-20,The Founder,15000000,12786053,-2213947,False,True,-17.315327881090433
16,2014-09-12,The Drop,12600000,10724389,-1875611,False,True,-17.48921080725438
81,2012-08-17,The Expendables 2,100000000,85028192,-14971808,False,True,-17.60805169184357
94,2014-09-26,The Boxtrolls,60000000,50837305,-9162695,False,True,-18.023565568631145
20,2017-09-22,The Lego Ninjago Movie,70000000,59281555,-10718445,False,True,-18.08057329130452
95,2017-08-04,The Dark Tower,60000000,50701325,-9298675,False,True,-18.340102551560538
100,2015-06-12,Me and Earl and the Dying Girl,8000000,6758416,-1241584,False,True,-18.370931886998374
11,2017-09-29,Flatliners,20000000,16883115,-3116885,False,True,-18.461551674557686
97,2014-01-17,Jack Ryan: Shadow Recruit,60000000,50577412,-9422588,False,True,-18.630031920178123
98,2012-02-17,This Means War,65000000,54760791,-10239209,False,True,-18.698066286149885
14,2014-07-25,And So It Goes,18000000,15160801,-2839199,False,True,-18.727236113711935
90,2018-04-13,Rampage,120000000,101028233,-18971767,False,True,-18.778678431404416
7,2017-10-13,Marshall,12000000,10051659,-1948341,False,True,-19.383277924569466
82,2012-02-17,Kari gurashi no Arietti,23000000,19192510,-3807490,False,True,-19.838416132126543
98,2013-05-10,Peeples,11000000,9177065,-1822935,False,True,-19.864030602376687
35,2012-05-25,Men in Black 3,215000000,179020854,-35979146,False,True,-20.097740121382728
99,2015-02-27,Focus,65000000,53862963,-11137037,False,True,-20.67661409566347
83,2012-01-20,Haywire,23000000,18942396,-4057604,False,True,-21.420753742029255
94,2018-08-10,The Meg,178000000,145443742,-32556258,False,True,-22.38408992529909
42,2018-09-14,White Boy Rick,30000000,24004833,-5995167,False,True,-24.974833192965768
56,2017-08-18,Patti Cake$,1000000,800148,-199852,False,True,-24.976879277333694
21,2014-10-10,Dracula Untold,70000000,55991880,-14008120,False,True,-25.018127628506132
60,2018-11-16,Fantastic Beasts: The Crimes of Grindelwald,200000000,159555901,-40444099,False,True,-25.347918031561868
81,2019-06-07,The Secret Life of Pets 2,80000000,63795655,-16204345,False,True,-25.40038972873623
100,2018-12-25,Vice,60000000,47836282,-12163718,False,True,-25.427808122713213
69,2016-12-21,Patriots Day,40000000,31886361,-8113639,False,True,-25.445484356148384
30,2016-09-30,Miss Peregrineâs Home for Peculiar Children,110000000,87242834,-22757166,False,True,-26.084854144009125
51,2014-03-28,Noah,130000000,101200044,-28799956,False,True,-28.458442172218817
44,2014-03-14,Bad Words,10000000,7779614,-2220386,False,True,-28.541081858302995
12,2018-05-25,Solo: A Star Wars Story,275000000,213767512,-61232488,False,True,-28.64443124547382
84,2013-04-19,The Lords of Salem,1500000,1165881,-334119,False,True,-28.658070592110175
60,2012-06-29,People Like Us,16000000,12431792,-3568208,False,True,-28.7022820201625
58,2012-06-22,To Rome with Love,21500000,16684352,-4815648,False,True,-28.8632606168942
92,2013-08-09,Elysium,120000000,93050117,-26949883,False,True,-28.962761003298898
51,2015-08-05,Shaun the Sheep,25000000,19375982,-5624018,False,True,-29.025718541646047
63,2013-06-07,The Internship,58000000,44672764,-13327236,False,True,-29.833023092101485
1,2014-03-07,Mr. Peabody & Sherman,145000000,111506430,-33493570,False,True,-30.03734403477898
58,2014-05-09,Palo Alto,1000000,767732,-232268,False,True,-30.253786477572902
4,2013-01-11,Gangster Squad,60000000,46000903,-13999097,False,True,-30.432222167464847
12,2017-05-19,Alien: Covenant,97000000,74262031,-22737969,False,True,-30.618566034101597
7,2012-03-30,Mirror Mirror,85000000,64935167,-20064833,False,True,-30.899794251703394
9,2017-11-17,Justice League,300000000,229024295,-70975705,False,True,-30.990469810200704
70,2013-05-10,The Great Gatsby,190000000,144840419,-45159581,False,True,-31.178852775895383
64,2013-08-07,Percy Jackson: Sea of Monsters,90000000,68559554,-21440446,False,True,-31.27273260849976
14,2017-12-15,Ferdinand,111000000,84410380,-26589620,False,True,-31.500414996354714
45,2015-03-27,While We're Young,10000000,7582065,-2417935,False,True,-31.89019086488971
75,2019-05-03,Long Shot,40000000,30202860,-9797140,False,True,-32.43778900408769
5,2017-04-07,Smurfs: The Lost Village,60000000,45020282,-14979718,False,True,-33.273265591717085
25,2017-05-26,Pirates of the Caribbean: Dead Men Tell No Tales,230000000,172558876,-57441124,False,True,-33.28784084105879
6,2018-10-12,First Man,60000000,44936545,-15063455,False,True,-33.521613644306655
77,2013-12-25,Grudge Match,40000000,29807260,-10192740,False,True,-34.195494654657956
53,2017-03-24,CHiPS,25000000,18600152,-6399848,False,True,-34.407503766635884
19,2014-01-31,Labor Day,18000000,13371528,-4628472,False,True,-34.6143836366345
93,2013-04-19,Oblivion,120000000,89107235,-30892765,False,True,-34.669199420226654
100,2012-10-19,Alex Cross,35000000,25888412,-9111588,False,True,-35.195623431827336
35,2015-08-07,The Diary of a Teenage Girl,2000000,1477002,-522998,False,True,-35.40943072521229
43,2013-10-18,All is Lost,8500000,6263670,-2236330,False,True,-35.70318998286947
54,2018-03-23,Sherlock Gnomes,59000000,43242871,-15757129,False,True,-36.43867448116477
34,2013-02-14,A Good Day to Die Hard,92000000,67349198,-24650802,False,True,-36.60147816459522
34,2015-09-04,The Transporter Refueled,22000000,16029670,-5970330,False,True,-37.24549538449637
47,2017-08-25,Ballerina,30000000,21858070,-8141930,False,True,-37.24908008804071
69,2014-04-25,Brick Mansions,28000000,20396829,-7603171,False,True,-37.276240341084396
58,2018-12-25,Holmes & Watson,42000000,30568743,-11431257,False,True,-37.395247164726406
84,2014-07-25,Hercules,100000000,72688614,-27311386,False,True,-37.57312802800175
56,2016-05-20,The Nice Guys,50000000,36261763,-13738237,False,True,-37.88629085684555
66,2016-06-10,Now You See Me 2,90000000,65075540,-24924460,False,True,-38.300811641363254
45,2017-03-03,Table 19,5000000,3614896,-1385104,False,True,-38.316565677131514
22,2012-04-13,Lockout,20000000,14326865,-5673135,False,True,-39.59788132295516
1,2015-01-23,Mommy,4900000,3498695,-1401305,False,True,-40.052219470402534
2,2012-11-21,Rise of the Guardians,145000000,103412758,-41587242,False,True,-40.214807925343216
94,2017-03-24,Power Rangers,120000000,85364450,-34635550,False,True,-40.573740005353514
81,2017-08-11,The Nut Job 2: Nutty by Nature,40000000,28370522,-11629478,False,True,-40.99141355241895
71,2013-09-20,Rush,38000000,26947624,-11052376,False,True,-41.01428756761635
48,2012-06-22,Seeking a Friend for the End of the World,10000000,7078738,-2921262,False,True,-41.26811869573362
7,2013-03-15,The Incredible Burt Wonderstone,32000000,22537881,-9462119,False,True,-41.9831793414829
88,2016-07-01,The Legend of Tarzan,180000000,126643061,-53356939,False,True,-42.13175090579973
79,2018-08-17,Alpha,51000000,35851379,-15148621,False,True,-42.25394231000152
56,2017-12-22,Father Figures,25000000,17501244,-7498756,False,True,-42.84698847693341
50,2018-01-12,Proud Mary,30000000,20868638,-9131362,False,True,-43.75638697647638
51,2012-12-19,Amour,9700000,6738954,-2961046,False,True,-43.93925229345682
50,2016-11-11,Shut In,10000000,6900335,-3099665,False,True,-44.92050023658272
3,2016-09-16,Bridget Jonesâs Baby,35000000,24139805,-10860195,False,True,-44.988743695319826
1,2012-11-21,Red Dawn,65000000,44806783,-20193217,False,True,-45.067321615122424
41,2019-01-11,A Dogâs Way Home,61000000,41952715,-19047285,False,True,-45.401793423858265
45,2013-08-23,Drinking Buddies,500000,343706,-156294,False,True,-45.47316601979599
86,2016-02-26,Eddie the Eagle,23000000,15789389,-7210611,False,True,-45.667447929745734
37,2014-04-25,Locke,2000000,1370646,-629354,False,True,-45.9165969914916
27,2015-10-30,Burnt,20000000,13651946,-6348054,False,True,-46.499260984477964
52,2012-11-30,The Collection,10000000,6810754,-3189246,False,True,-46.82662154586702
52,2018-03-02,Red Sparrow,69000000,46874505,-22125495,False,True,-47.201554448414974
58,2013-10-25,The Counselor,25000000,16973715,-8026285,False,True,-47.286554534466966
10,2012-10-26,Fun Size,14000000,9409538,-4590462,False,True,-48.78520071867503
87,2013-04-26,The Big Wedding,32500000,21819348,-10680652,False,True,-48.950371935953356
84,2017-01-27,Resident Evil: The Final Chapter,40000000,26844692,-13155308,False,True,-49.00524841186481
22,2019-03-29,Dumbo,170000000,113883318,-56116682,False,True,-49.27559451683696
3,2015-09-18,Everest,65000000,43482270,-21517730,False,True,-49.48621587603407
18,2012-08-24,Samsara,4000000,2672413,-1327587,False,True,-49.67746377524732
10,2015-11-06,Spectre,300000000,200074175,-99925825,False,True,-49.9443893745907
70,2014-03-14,Need for Speed,66000000,43568507,-22431493,False,True,-51.48556731585959
9,2012-09-14,Arbitrage,12000000,7919574,-4080426,False,True,-51.52330163213325
6,2016-03-04,Whiskey Tango Foxtrot,35000000,23083334,-11916666,False,True,-51.62454435741388
60,2018-12-07,Mary Queen of Scots,25000000,16468499,-8531501,False,True,-51.80497020402406
73,2015-11-25,The Good Dinosaur,187500000,123087120,-64412880,False,True,-52.33112936593203
4,2012-09-14,Resident Evil: Retribution,65000000,42345531,-22654469,False,True,-53.499078804797605
70,2018-03-16,Tomb Raider,90000000,58250803,-31749197,False,True,-54.50430786336112
33,2013-07-31,The Smurfs 2,110000000,71017784,-38982216,False,True,-54.890780596589714
11,2015-03-06,Chappie,49000000,31569268,-17430732,False,True,-55.21424190133265
46,2016-04-15,Green Room,5000000,3220371,-1779629,False,True,-55.26161426742446
53,2013-10-04,Runner Runner,30000000,19316646,-10683354,False,True,-55.30646469371546
71,2012-06-15,That's My Boy,57500000,36931089,-20568911,False,True,-55.69538174192481
8,2015-08-21,Hitman: Agent 47,35000000,22467450,-12532550,False,True,-55.78091861782267
37,2013-12-25,The Secret Life of Walter Mitty,91000000,58236838,-32763162,False,True,-56.258483676603454
86,2017-06-30,The House,40000000,25584504,-14415496,False,True,-56.344637363303974
28,2013-07-19,RED 2,84000000,53262560,-30737440,False,True,-57.7092802148451
55,2017-04-28,Baahubali 2: The Conclusion,30000000,18985794,-11014206,False,True,-58.01288057797319
33,2016-02-26,Triple 9,20000000,12639297,-7360703,False,True,-58.23664876298105
37,2014-11-26,Penguins of Madagascar,132000000,83350911,-48649089,False,True,-58.36659541729544
86,2015-07-17,Bajrangi Bhaijaan,13000000,8178001,-4821999,False,True,-58.963052217773026
59,2012-01-27,One for the Money,42000000,26414527,-15585473,False,True,-59.00341505263372
34,2016-09-02,The Light Between Oceans,20000000,12545979,-7454021,False,True,-59.413625672416636
33,2016-06-24,Independence Day: Resurgence,165000000,103144286,-61855714,False,True,-59.97008307372451
37,2012-08-22,Hit & Run,22000000,13749300,-8250700,False,True,-60.00814586924426
27,2012-07-27,The Watch,55000000,34353000,-20647000,False,True,-60.1024655779699
88,2016-09-09,Robinson Crusoe,13000000,8005586,-4994414,False,True,-62.38661354709074
45,2012-04-27,The Raven,26000000,16008272,-9991728,False,True,-62.416030912018485
7,2014-04-25,Blue Ruin,420000,258384,-161616,False,True,-62.54876462938882
31,2013-07-17,Turbo,135000000,83028130,-51971870,False,True,-62.59549624928322
47,2018-03-09,Thoroughbreds,5000000,3072605,-1927395,False,True,-62.728368924739755
52,2016-07-22,Ice Age: Collision Course,105000000,64063008,-40936992,False,True,-63.901139328331254
18,2012-09-14,Barfi,4600000,2804874,-1795126,False,True,-64.00023673077649
32,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,82051601,-52948399,False,True,-64.53061043866774
28,2014-09-19,Tusk,3000000,1821983,-1178017,False,True,-64.65576243027515
55,2015-08-14,The Man From U.N.C.L.E.,75000000,45445109,-29554891,False,True,-65.03426144274404
21,2015-11-20,Mustang,1400000,845464,-554536,False,True,-65.5895460953985
34,2016-03-18,The Divergent Series: Allegiant,110000000,66184051,-43815949,False,True,-66.20318390604407
29,2017-05-12,The Wall,3000000,1803064,-1196936,False,True,-66.38344506906022
49,2016-03-04,The Other Side of the Door,5000000,3000342,-1999658,False,True,-66.64766883241977
33,2017-06-21,Transformers: The Last Knight,217000000,130168683,-86831317,False,True,-66.70676463708249
61,2014-07-18,Wish I Was Here,6000000,3591299,-2408701,False,True,-67.07046670299522
18,2012-09-21,Trouble with the Curve,60000000,35763137,-24236863,False,True,-67.77051744649805
32,2018-02-23,Annihilation,55000000,32732301,-22267699,False,True,-68.0297391863774
89,2014-03-21,Cheap Thrills,100000,59424,-40576,False,True,-68.28217555196554
59,2017-09-15,mother!,30000000,17800004,-12199996,False,True,-68.53928796869934
60,2015-10-09,Steve Jobs,30000000,17766658,-12233342,False,True,-68.85561707778695
6,2016-09-23,Queen of Katwe,15000000,8874389,-6125611,False,True,-69.02572109471424
20,2013-08-30,Getaway,18000000,10501938,-7498062,False,True,-71.39693645115787
84,2018-09-14,The Predator,88000000,51024708,-36975292,False,True,-72.4654651624856
10,2012-08-24,Premium Rush,35000000,20275446,-14724554,False,True,-72.62258990505067
49,2015-07-01,Terminator: Genisys,155000000,89760956,-65239044,False,True,-72.68087028841359
64,2016-02-12,Zoolander 2,50000000,28848693,-21151307,False,True,-73.31807718290739
28,2017-09-15,American Assassin,63000000,36249674,-26750326,False,True,-73.79466640168957
3,2015-05-29,Aloha,37000000,21052030,-15947970,False,True,-75.75502219975935
33,2015-10-16,Crimson Peak,55000000,31090320,-23909680,False,True,-76.90393665938466
34,2012-04-27,The Pirates! Band of Misfits,55000000,31051126,-23948874,False,True,-77.12723203660956
59,2015-03-20,Danny Collins,10000000,5637066,-4362934,False,True,-77.3972488525059
95,2014-06-06,Edge of Tomorrow,178000000,100206256,-77793744,False,True,-77.6336200007313
11,2013-01-18,Broken City,35000000,19701164,-15298836,False,True,-77.6544776745171
36,2013-11-01,Ender's Game,110000000,61737191,-48262809,False,True,-78.17461115132367
87,2012-03-30,Wrath of the Titans,150000000,83670083,-66329917,False,True,-79.27554822671803
10,2018-10-12,Bad Times at the El Royale,32000000,17839115,-14160885,False,True,-79.38109597925683
65,2012-06-22,Abraham Lincoln: Vampire Hunter,67500000,37519139,-29980861,False,True,-79.90817966265163
63,2014-03-14,Veronica Mars,6000000,3322127,-2677873,False,True,-80.60718328950097
29,2012-06-15,Rock of Ages,70000000,38518613,-31481387,False,True,-81.73032346725465
96,2019-05-17,The Sun is Also a Star,9000000,4950029,-4049971,False,True,-81.8171166269935
23,2015-05-22,Tomorrowland,170000000,93436322,-76563678,False,True,-81.9420931401816
64,2014-10-24,23 Blast,1000000,549185,-450815,False,True,-82.08800313191365
78,2018-07-13,Skyscraper,125000000,68420120,-56579880,False,True,-82.69479796293838
40,2017-11-17,"Roman J. Israel, Esq.",22000000,11962712,-10037288,False,True,-83.90478680753996
72,2013-07-12,Pacific Rim,190000000,101802906,-88197094,False,True,-86.63514379442174
23,2019-02-08,Cold Pursuit,60000000,32138862,-27861138,False,True,-86.68987097302947
68,2013-03-29,The Host,50000000,26623701,-23376299,False,True,-87.8025898803476
88,2012-02-24,Wanderlust,32500000,17288155,-15211845,False,True,-87.98998505045795
89,2012-05-11,Dark Shadows,150000000,79727149,-70272851,False,True,-88.14168307962447
94,2016-08-26,Mechanic: Resurrection,40000000,21218403,-18781597,False,True,-88.51560129195397
70,2015-03-13,Run All Night,50000000,26461644,-23538356,False,True,-88.95273475827882
15,2017-01-20,xXx: Return of Xander Cage,85000000,44898413,-40101587,False,True,-89.31626826097394
66,2017-03-24,Life,58000000,30234022,-27765978,False,True,-91.83686510514546
85,2016-10-21,31,1500000,779820,-720180,False,True,-92.35208124951913
78,2012-04-27,Safe,33000000,17142080,-15857920,False,True,-92.50872706229349
26,2013-08-21,The Mortal Instruments: City of Bones,60000000,31165421,-28834579,False,True,-92.52106364935678
72,2015-08-21,American Ultra,28000000,14439985,-13560015,False,True,-93.90601860043483
41,2013-12-04,Out of the Furnace,22000000,11330849,-10669151,False,True,-94.160208118562
73,2012-01-13,Newlyweds,9000,4584,-4416,False,True,-96.33507853403141
100,2016-07-06,Sultan,11000000,5599781,-5400219,False,True,-96.43625348919895
13,2013-01-04,Promised Land,15000000,7597898,-7402102,False,True,-97.42302410482479
76,2017-09-22,Battle of the Sexes,25000000,12638526,-12361474,False,True,-97.80787727935996
24,2019-02-14,Alita: Battle Angel,170000000,85710210,-84289790,False,True,-98.34276453178681
99,2012-02-03,Big Miracle,40000000,20157300,-19842700,False,True,-98.43927510132805
25,2019-05-31,Godzilla: King of the Monsters,170000000,85576941,-84423059,False,True,-98.65164378801528
18,2013-01-25,Parker,35000000,17616641,-17383359,False,True,-98.675786150152
77,2012-12-21,Cirque du Soleil: Worlds Away,25000000,12512862,-12487138,False,True,-99.79441953407621
80,2017-10-06,Blade Runner 2049,185000000,92054159,-92945841,False,True,-100.96864933609355
72,2012-04-13,Blue Like Jazz,1200000,595018,-604982,False,True,-101.67457118944301
51,2014-10-10,Kill the Messenger,5000000,2450846,-2549154,False,True,-104.01118634136948
5,2016-09-02,Morgan,8000000,3915251,-4084749,False,True,-104.32917327650257
78,2015-11-13,The 33,25000000,12227722,-12772278,False,True,-104.4534542083963
96,2014-02-12,RoboCop,120000000,58607007,-61392993,False,True,-104.75367390796804
90,2013-06-28,White House Down,150000000,73103784,-76896216,False,True,-105.18773693027983
66,2013-07-19,The Act of Killing,1000000,486919,-513081,False,True,-105.37296757776961
75,2017-10-20,Only the Brave,38000000,18340051,-19659949,False,True,-107.19680659557598
100,2012-12-21,The Impossible,40000000,19019882,-20980118,False,True,-110.30624690521213
41,2014-11-28,The Babadook,2000000,950792,-1049208,False,True,-110.35094952418616
47,2016-06-03,Popstar: Never Stop Never Stopping,20000000,9496130,-10503870,False,True,-110.61211251320276
48,2017-10-27,Thank You for Your Service,20000000,9479390,-10520610,False,True,-110.98404011228571
3,2016-11-18,Nocturnal Animals,22500000,10663357,-11836643,False,True,-111.00297026536765
14,2012-06-01,For Greater Glory: The True Story of Cristiada,12000000,5669081,-6330919,False,True,-111.67452008535422
48,2015-07-10,Self/Less,26000000,12279691,-13720309,False,True,-111.73171214161658
79,2012-08-03,Total Recall,125000000,58877969,-66122031,False,True,-112.30351882552199
6,2015-12-30,Anomalisa,8000000,3759286,-4240714,False,True,-112.80636801775657
98,2015-08-07,Fantastic Four,120000000,56117548,-63882452,False,True,-113.83685545205931
21,2016-04-15,Criminal,31500000,14708696,-16791304,False,True,-114.15902538199173
39,2013-10-11,La Vie d'AdÃ¨le â Chapitres 1 & 2,5250000,2450504,-2799496,False,True,-114.24164171941773
53,2013-05-31,After Earth,130000000,60522097,-69477903,False,True,-114.7975804605713
16,2014-12-12,Exodus: Gods and Kings,140000000,65014513,-74985487,False,True,-115.33653570549703
1,2012-03-09,A Thousand Words,40000000,18450127,-21549873,False,True,-116.80067568098582
54,2013-05-31,Yeh Jawaani Hai Deewani,8300000,3827466,-4472534,False,True,-116.85365722386561
64,2016-10-28,Inferno,75000000,34343574,-40656426,False,True,-118.38146489937245
26,2016-05-27,Alice Through the Looking Glass,170000000,77042381,-92957619,False,True,-120.65777016938249
94,2019-03-15,Wonder Park,100000000,45216793,-54783207,False,True,-121.15677244071688
93,2013-12-20,Walking with Dinosaurs,80000000,36076121,-43923879,False,True,-121.75333096371419
15,2018-06-08,Hotel Artemis,15000000,6708137,-8291863,False,True,-123.60902885555258
51,2013-09-20,Battle of the Year,20000000,8888355,-11111645,False,True,-125.01351487423713
64,2012-01-27,Man on a Ledge,42000000,18620000,-23380000,False,True,-125.5639097744361
6,2019-05-03,UglyDolls,45000000,19894664,-25105336,False,True,-126.19130436181281
52,2016-04-29,Ratchet and Clank,20000000,8813410,-11186590,False,True,-126.92692158880614
77,2019-04-12,Hellboy,50000000,21903748,-28096252,False,True,-128.27143555523008
80,2016-12-21,Assassinâs Creed,125000000,54647948,-70352052,False,True,-128.7368594334045
53,2015-10-23,Jem and the Holograms,5000000,2184640,-2815360,False,True,-128.87066061227478
87,2012-09-14,The Master,37500000,16247159,-21252841,False,True,-130.80958338624004
4,2014-07-25,Happy Christmas,70000,30312,-39688,False,True,-130.93164423330694
79,2016-09-16,Snowden,50000000,21587519,-28412481,False,True,-131.61531438605797
64,2018-06-15,Gotti,10000000,4286367,-5713633,False,True,-133.29780207807684
54,2016-12-28,Paterson,5000000,2141423,-2858577,False,True,-133.48960013972018
65,2012-03-16,"Jeff, Who Lives at Home",10000000,4269426,-5730574,False,True,-134.2235232558194
10,2016-04-22,The Huntsman: Winterâs War,115000000,48003015,-66996985,False,True,-139.56828545040347
81,2016-06-24,Free State of Jones,50000000,20810036,-29189964,False,True,-140.26868574374402
35,2018-11-02,The Nutcracker and the Four Realms,132900000,54858851,-78041149,False,True,-142.25808156280925
65,2017-06-09,The Mummy,195000000,80101125,-114898875,False,True,-143.44227375083682
66,2016-09-30,Denial,10000000,4073448,-5926552,False,True,-145.4922709213423
56,2014-12-12,Inherent Vice,20000000,8110975,-11889025,False,True,-146.57948027210045
74,2013-01-18,The Last Stand,30000000,12050299,-17949701,False,True,-148.95647817535482
63,2013-11-27,Black Nativity,17500000,7018188,-10481812,False,True,-149.35211196964232
58,2013-10-11,Machete Kills,20000000,8008161,-11991839,False,True,-149.74522864862482
17,2016-07-01,The BFG,140000000,55483770,-84516230,False,True,-152.32604057006222
36,2016-01-29,The Finest Hours,70000000,27569558,-42430442,False,True,-153.9032363159395
47,2016-09-30,Deepwater Horizon,156000000,61433527,-94566473,False,True,-153.93300306524807
96,2014-08-15,The Expendables 3,100000000,39322544,-60677456,False,True,-154.30704585135692
74,2016-02-05,Pride and Prejudice and Zombies,28000000,10907291,-17092709,False,True,-156.70902151597497
85,2013-02-14,Beautiful Creatures,50000000,19452138,-30547862,False,True,-157.0411540366411
67,2016-04-29,The Man Who Knew Infinity,10000000,3877922,-6122078,False,True,-157.87006546289481
50,2018-03-23,Pacific Rim: Uprising,155000000,59874525,-95125475,False,True,-158.87470506029067
17,2016-03-11,The Young Messiah,16800000,6469813,-10330187,False,True,-159.66747416038146
68,2016-10-14,Max Steel,10000000,3818664,-6181336,False,True,-161.87169125118103
48,2017-09-22,Friend Request,9900000,3759078,-6140922,False,True,-163.3624521757729
47,2016-11-23,Allied,106000000,40098064,-65901936,False,True,-164.3519148455646
64,2018-08-03,The Darkest Minds,34000000,12695691,-21304309,False,True,-167.807400164355
40,2017-03-31,Ghost in the Shell,110000000,40563557,-69436443,False,True,-171.17937413624747
78,2013-03-08,Dead Man Down,30000000,10895295,-19104705,False,True,-175.34821223289504
62,2017-12-22,Downsizing,68000000,24449754,-43550246,False,True,-178.12140768369284
37,2013-10-18,Escape Plan,70000000,25135965,-44864035,False,True,-178.4854291450517
99,2013-05-31,The East,6500000,2274649,-4225351,False,True,-185.75837414915443
40,2018-11-09,The Girl in the Spiderâs Web,43000000,14828555,-28171445,False,True,-189.98105344721722
