id,release_date,movie,production_budget,domestic_gross,worldwide_gross,profit,profit_margin,domestic_profit_margin,cost_revenue_ratio_in_%
51,2005-03-11,Robots,80000000,128200012,260700012,180700012,0.6931338844740828,0.3759750974126274,160.250015
42,2007-03-09,The Namesake,8500000,13610521,20288774,11788774,0.5810491062693093,0.37548312808892476,160.12377647058824
61,2013-04-12,Scary Movie V,20000000,32015787,78613981,58613981,0.7455923266371665,0.37530818780122444,160.078935
62,2010-03-12,She's Out of My League,20000000,32010860,48680977,28680977,0.5891619019889432,0.37521203741480236,160.0543
52,2010-02-19,Shutter Island,80000000,128012934,299461782,219461782,0.7328540574837025,0.37506314791597545,160.0161675
12,2009-03-20,Knowing,50000000,79957634,186450317,136450317,0.7318320461745312,0.37466884025107594,159.915268
88,2010-03-05,Brooklyn's Finest,17000000,27163593,39233233,22233233,0.5666938791406765,0.37416232086822976,159.7858411764706
46,2011-04-15,Rio,90000000,143619809,487519809,397519809,0.8153921167129436,0.3733454972078399,159.57756555555557
55,2011-07-22,Friends with Benefits,35000000,55802754,146595891,111595891,0.7612484240775889,0.37279081243911366,159.43644
90,2004-07-30,The Village,71682975,114197520,257641634,185958659,0.7217725493853994,0.37228956460700724,159.30912465616836
21,2011-02-18,Unknown,40000000,63686397,136123083,96123083,0.7061482952160288,0.3719223902711909,159.2159925
63,2008-11-26,Milk,20000000,31841299,57293371,37293371,0.6509194754834726,0.3718849221572273,159.206495
62,2016-12-23,Why Him?,38000000,60323786,117425156,79425156,0.676389614504749,0.37006606316122137,158.7468052631579
17,2016-10-07,The Birth of a Nation,10000000,15861566,16891011,6891011,0.4079691263003737,0.3695452264927687,158.61566
40,2007-07-20,Hairspray,75000000,118871849,203035572,128035572,0.6306066012905365,0.36906844950312834,158.49579866666667
70,2001-07-04,Scary Movie 2,45000000,71277420,141189101,96189101,0.6812785145504964,0.36866401730028947,158.39426666666668
95,2006-08-04,"Bon Cop, Bad Cop",8000000,12671300,12740705,4740705,0.37209126182577806,0.36865199308673935,158.39125
56,2016-05-20,Neighbors 2: Sorority Rising,35000000,55340730,108757621,73757621,0.6781834718506761,0.36755442149028394,158.11637142857143
12,2003-06-13,Rugrats Go Wild,25000000,39402572,55443032,30443032,0.5490867093992984,0.3655236516032507,157.610288
37,2011-10-21,Margin Call,3400000,5353586,20433227,17033227,0.8336043543195601,0.36491166855262996,157.4584117647059
30,2019-02-13,Isnât it Romantic,31000000,48791187,48791187,17791187,0.36463935587383844,0.36463935587383844,157.39092580645163
41,2013-05-31,Now You See Me,75000000,117723989,342769200,267769200,0.7811938762292528,0.36291659298089196,156.9653186666667
84,2001-06-22,Dr. Dolittle 2,72000000,112950721,176101721,104101721,0.591145392610899,0.3625538698420526,156.87600138888888
72,2001-03-16,Exit Wounds,33000000,51758599,79958599,46958599,0.587286415561133,0.36242478278826673,156.84423939393938
89,2005-03-11,The Upside of Anger,12000000,18761993,28915761,16915761,0.5850014115139491,0.3604090993957838,156.34994166666667
100,2015-09-18,Sicario,30000000,46889293,84393749,54393749,0.6445234350236059,0.3601950876077402,156.29764333333333
13,2005-06-01,The Sisterhood of the Traveling Pants,25000000,39053061,41560117,16560117,0.398461751202481,0.35984531404593356,156.212244
5,2008-07-25,Man on Wire,1900000,2962242,5617067,3717067,0.6617451776879286,0.3585939298679851,155.90747368421052
65,2011-08-31,The Debt,20000000,31177548,46604054,26604054,0.5708527846096823,0.3585127348693361,155.88774
53,2003-12-12,Something's Gotta Give,80000000,124685242,266685242,186685242,0.7000208957944511,0.3583843707822294,155.8565525
59,2001-07-04,Cats & Dogs,60000000,93375151,200700000,140700000,0.7010463378176383,0.3574307579968465,155.62525166666668
60,2002-12-20,Two Weeks Notice,60000000,93354918,199043309,139043309,0.6985580660739518,0.35729149266672805,155.59152999999998
87,2016-12-02,Jackie,9000000,13960394,36588512,27588512,0.754021152868966,0.3553190547487413,155.11548888888888
90,2006-03-03,Aquamarine,12000000,18597342,22978953,10978953,0.47778299559601345,0.3547465008709309,154.97785
57,2007-03-23,TMNT,35000000,54149098,96096018,61096018,0.635780954003734,0.3536365093283733,154.71170857142857
84,2010-11-05,Due Date,65000000,100539043,211739043,146739043,0.6930183537289342,0.3534849938844156,154.67545076923076
85,2008-07-25,Step Brothers,65000000,100468793,128468793,63468793,0.4940405488202881,0.3530329363068988,154.56737384615386
63,2011-04-22,Water for Elephants,38000000,58709717,116809717,78809717,0.6746845983712126,0.3527476891091129,154.4992552631579
37,2010-01-22,Legion,26000000,40168080,67647574,41647574,0.6156551009501094,0.35271987110163094,154.4926153846154
96,2004-04-23,13 Going On 30,37000000,57139723,97658712,60658712,0.6211295516574087,0.3524644842958024,154.43168378378377
85,2008-02-08,Welcome Home Roscoe Jenkins,27500000,42436517,43607627,16107627,0.3693763707894493,0.3519732074147367,154.31460727272727
18,2003-05-30,Wrong Turn,10000000,15417771,28649556,18649556,0.6509544510916679,0.351397812303737,154.17771
57,2007-07-27,No Reservations,28000000,43107979,91943956,63943956,0.6954666601467528,0.35046827409839837,153.95706785714285
63,2005-12-28,Match Point,15000000,23089926,87973835,72973835,0.8294947582994421,0.35036604274955235,153.93284
13,2013-09-27,Cloudy with a Chance of Meatballs 2,78000000,119793567,274392649,196392649,0.7157358249783142,0.3488798943602706,153.58149615384616
48,2012-04-27,Bernie,6000000,9204489,10106975,4106975,0.40635056483270227,0.3481441500989354,153.40815
68,2014-08-08,Teenage Mutant Ninja Turtles,125000000,191204754,485004754,360004754,0.7422705675169525,0.34625056446033764,152.9638032
14,2002-05-31,Undercover Brother,25000000,38230435,40796145,15796145,0.387197001089196,0.3460707418055798,152.92174
22,2010-06-04,Get Him to the Greek,40000000,61153526,91455875,51455875,0.5626306128501859,0.3459085253726825,152.883815
16,2014-04-04,Captain America: The Winter Soldier,170000000,259746958,714401889,544401889,0.7620387031199466,0.3455168780070949,152.79232823529412
99,2018-04-20,I Feel Pretty,32000000,48795601,91553797,59553797,0.6504787234548011,0.34420317929888805,152.486253125
52,2012-11-08,Skyfall,200000000,304360277,1110526981,910526981,0.8199053211477083,0.34288402556553066,152.1801385
63,2008-07-01,Hancock,150000000,227946274,624234272,474234272,0.7597055997591879,0.34195020007214505,151.96418266666666
98,2016-05-13,Money Monster,27000000,41012075,93466095,66466095,0.7111251946494609,0.34165730458651505,151.89657407407407
13,2005-03-18,The Ring Two,50000000,75941727,161941727,111941727,0.6912469631745992,0.3416004352916546,151.883454
57,2005-08-05,The Dukes of Hazzard,53000000,80270227,109848461,56848461,0.5175171366306169,0.3397302838074695,151.45325849056604
20,2009-09-18,The Informant!,22000000,33316821,41771168,19771168,0.47332092796639064,0.3396728937613826,151.44009545454546
50,2002-03-22,Blade 2,54000000,81676888,154338601,100338601,0.650119933379466,0.3388582581647822,151.2534962962963
14,2011-12-23,We Bought a Zoo,50000000,75624550,118729073,68729073,0.5788731543452714,0.3388390410256987,151.2491
21,2009-08-14,"The Goods: Live Hard, Sell Hard",10000000,15122676,15297318,5297318,0.34629063735224697,0.33874137090551965,151.22675999999998
15,2011-09-23,Moneyball,50000000,75605492,111300835,61300835,0.5507670719631169,0.33867238110162684,151.210984
99,2002-05-17,About a Boy,27000000,40803000,130759651,103759651,0.7935142852285526,0.3382839497095802,151.12222222222223
62,2002-04-19,The Scorpion King,60000000,90580000,165890634,105890634,0.6383159280710206,0.33760211967321707,150.96666666666667
15,2013-12-25,August: Osage County,25000000,37738810,50738810,25738810,0.507280521557364,0.33755197898396905,150.95524
16,2004-06-11,Garfield: The Movie,50000000,75367693,208094550,158094550,0.7597246059543606,0.3365857702450837,150.735386
63,2010-10-15,Red,60000000,90380162,196439693,136439693,0.6945627480694546,0.3361375032720123,150.63360333333333
66,2002-10-25,Ghost Ship,20000000,30113491,68349884,48349884,0.707387945237771,0.33584585061891364,150.567455
67,2010-01-08,Daybreakers,20000000,30101577,51445503,31445503,0.6112391009181114,0.3355829829114933,150.50788500000002
68,2008-03-07,The Bank Job,20000000,30060660,66143005,46143005,0.6976248660005695,0.3346786131774884,150.3033
98,2007-11-21,Enchanted,85000000,127706877,340384141,255384141,0.7502821378508348,0.3344132908363267,150.24338470588233
54,2008-11-26,Four Christmases,80000000,120146040,168311558,88311558,0.5246909900269594,0.33414368047419624,150.18255
3,2018-01-19,Den of Thieves,30000000,44947622,80131391,50131391,0.625614885432352,0.3325564587154355,149.82540666666665
58,2003-10-24,Radio,35000000,52333738,53293628,18293628,0.3432610742882808,0.33121536244936295,149.5249657142857
69,2011-12-16,Sherlock Holmes: A Game of Shadows,125000000,186848418,535663443,410663443,0.7666445197381148,0.33100851835951856,149.47873439999998
72,2005-01-14,Coach Carter,45000000,67264877,76665507,31665507,0.41303459977118523,0.3310030136530243,149.47750444444446
70,2004-05-28,The Day After Tomorrow,125000000,186740799,556319450,431319450,0.7753089524373091,0.3306229775743864,149.39263920000002
97,2012-06-08,Madagascar 3: Europe's Most Wanted,145000000,216391482,746921271,601921271,0.805869767497892,0.32991817117829064,149.2355048275862
40,2013-05-24,Fast and Furious 6,160000000,238679850,789300444,629300444,0.7972888508852783,0.3296459671815614,149.17490625
95,2015-08-07,Ricki and the Flash,18000000,26839498,41166033,23166033,0.5627463059168223,0.329346621907757,149.1083222222222
73,2010-03-19,The Bounty Hunter,45000000,67061228,135808837,90808837,0.6686519007595949,0.3289714289156769,149.0249511111111
23,2003-11-21,Gothika,40000000,59588068,141484812,101484812,0.7172841421311003,0.328724670180614,148.97017
5,2017-11-10,Daddyâs Home 2,70000000,104029443,175807183,105807183,0.6018365188184603,0.32711357495204507,148.61348999999998
99,2012-02-10,Safe House,85000000,126181630,208542162,123542162,0.5924085605288776,0.3263678714564077,148.44897647058824
70,2010-12-22,Little Fockers,100000000,148438600,310650574,210650574,0.6780949131611778,0.3263207817912592,148.4386
74,2002-04-12,Changing Lanes,45000000,66790248,66790248,21790248,0.32624894580418384,0.32624894580418384,148.42277333333334
4,2012-04-13,The Three Stooges,30000000,44338224,54052249,24052249,0.44498146598858457,0.323382912224901,147.79408
46,2007-04-20,Hot Fuzz,16000000,23618786,81742618,65742618,0.8042636706350658,0.3225731415662092,147.6174125
43,2013-10-04,Grace Unplugged,1700000,2507159,2507159,807159,0.32194168778286497,0.32194168778286497,147.4799411764706
17,2004-11-24,Christmas with the Kranks,50000000,73701902,96469187,46469187,0.48169978876260244,0.32159145635074654,147.40380399999998
16,2001-07-06,Kiss of the Dragon,25000000,36833473,36833473,11833473,0.3212695419734109,0.32126954197341095,147.333892
77,2016-05-20,The Angry Birds Movie,73000000,107509366,352327887,279327887,0.7928066363932186,0.32098939175215674,147.27310410958904
9,2016-07-22,Donât Think Twice,3000000,4417983,4417983,1417983,0.3209570973903702,0.3209570973903702,147.2661
48,2012-08-31,"For a Good Time, Call",850000,1251749,1386088,536088,0.38676332238645744,0.32095012658288524,147.26458823529413
3,2014-05-02,Ida,2600000,3827060,15298355,12698355,0.8300470867619427,0.3206273222787205,147.1946153846154
24,2001-11-30,Behind Enemy Lines,40000000,58855732,58855732,18855732,0.32037205823894943,0.32037205823894943,147.13933
91,2013-11-15,Nebraska,12000000,17654912,24761360,12761360,0.5153739536115949,0.3203024744614983,147.12426666666667
47,2006-10-06,The Departed,90000000,132384315,289660619,199660619,0.6892915567511095,0.32016115353242564,147.09368333333333
64,2004-03-05,Starsky & Hutch,60000000,88200225,170200225,110200225,0.6474740265472622,0.31972962654006837,147.00037500000002
69,2017-08-04,Kidnap,21000000,30718107,34836080,13836080,0.3971767202279935,0.31636412360957006,146.2767
47,2002-05-24,Insomnia,46000000,67263182,113622499,67622499,0.5951506048111123,0.3161191809212951,146.22430869565218
98,2015-11-13,Love the Coopers,18000000,26302731,42227490,24227490,0.573737392395333,0.3156604156427711,146.12628333333333
39,2010-08-20,The Switch,19000000,27758465,49858465,30858465,0.6189212804686225,0.315524111293618,146.0971842105263
22,2011-11-23,My Week with Marilyn,10000000,14597405,34240572,24240572,0.7079488041262862,0.3149467319705112,145.97405
17,2014-05-16,Million Dollar Arm,25000000,36447959,39217912,14217912,0.3625361798965738,0.3140905365921861,145.79183600000002
21,2003-10-10,House of the Dead,7000000,10199354,13860078,6860078,0.49495233720906917,0.3136820233908932,145.70505714285716
90,2010-08-20,Lottery Ticket,17000000,24719879,24719879,7719879,0.31229436843117236,0.31229436843117236,145.41105294117648
18,2004-01-01,Beauty Shop,25000000,36351350,38351350,13351350,0.34813246469811365,0.31226763242630606,145.4054
70,2009-10-16,The Stepfather,20000000,29062561,29227561,9227561,0.3157143697347856,0.31182940140753596,145.312805
93,2017-08-04,Columbus,700000,1017107,1110511,410511,0.3696595531246426,0.31177349089132217,145.301
47,2008-08-15,Vicky Cristina Barcelona,16000000,23216709,104504817,88504817,0.846897009541675,0.310841170469079,145.10443125
25,2011-03-18,The Lincoln Lawyer,40000000,58009200,87145086,47145086,0.5409953465419726,0.31045420381594646,145.023
23,2014-12-25,Big Eyes,10000000,14482031,27317872,17317872,0.6339392760900263,0.30948911792827954,144.82031
26,2004-10-15,Shall We Dance?,40000000,57887882,118097882,78097882,0.6612979054103613,0.3090090945113521,144.719705
27,2010-05-21,Shrek Forever After,165000000,238736787,756244673,591244673,0.7818166449418413,0.3088622743339509,144.68896181818184
95,2010-03-12,Our Family Wedding,14000000,20255281,21410546,7410546,0.3461166286931683,0.308822227645225,144.68057857142858
27,2006-08-25,Invincible,40000000,57806952,58501127,18501127,0.31625248860590327,0.3080417040497136,144.51738
98,2011-12-16,Mission: ImpossibleâGhost Protocol,145000000,209397903,694713230,549713230,0.7912807850226199,0.30753843318096646,144.41234689655172
92,2004-01-09,My Baby's Daddy,12000000,17321573,17322212,5322212,0.3072478272405395,0.30722227132605107,144.34644166666666
60,2009-09-04,Extract,7500000,10823158,10849158,3349158,0.30870211310407686,0.30704143836761877,144.30877333333333
93,2001-10-05,Max Keeble's Big Move,12000000,17292381,17292381,5292381,0.30605276393112085,0.30605276393112085,144.103175
19,2003-04-04,What a Girl Wants,25000000,35990505,35990505,10990505,0.30537234751221193,0.30537234751221193,143.96202
75,2016-03-11,Eye in the Sky,13000000,18704596,35402802,22402802,0.6327974265991715,0.30498365214624257,143.8815076923077
38,2012-08-29,Lawless,26000000,37397291,54393687,28393687,0.5220033530729402,0.3047624759772038,143.8357346153846
7,2001-12-14,Vanilla Sky,70000000,100614858,202726605,132726605,0.6547073828814919,0.3042777041935496,143.73551142857144
6,2014-10-24,John Wick,30000000,43037835,76235001,46235001,0.6064799684333971,0.30293891409732854,143.45945
59,2018-06-29,Sicario: Day of the Soldado,35000000,50065850,75885196,40885196,0.5387769704119891,0.30092068745462225,143.0452857142857
49,2009-07-10,BrÃ¼no,42000000,60054530,138708527,96708527,0.6972067910432067,0.3006356056737102,142.9869761904762
100,2011-08-19,Spy Kids: All the Time in the World,27000000,38536376,80681183,53681183,0.6653494780809052,0.2993632821103884,142.72731851851853
78,2006-08-04,Barnyard: The Original Party Animals,51000000,72779000,118583844,67583844,0.5699245505989838,0.29924840956869425,142.70392156862746
67,2013-03-29,The Place Beyond the Pines,15000000,21403519,47011449,32011449,0.6809287882192272,0.2991806627685849,142.69012666666669
28,2013-02-15,Escape From Planet Earth,40000000,57012977,74156610,34156610,0.4606010172255716,0.29840534375182687,142.5324425
20,2003-08-29,Jeepers Creepers II,25000000,35623801,119923801,94923801,0.7915342926797325,0.2982219948960528,142.495204
39,2002-03-29,Clockstoppers,26000000,36985501,38788828,12788828,0.32970390340228894,0.2970218248496891,142.25192692307692
7,2006-01-13,Glory Road,30000000,42647449,42799060,12799060,0.299050025865054,0.29655815990306944,142.15816333333333
8,2015-04-24,The Age of Adaline,30000000,42629776,68984536,38984536,0.5651199277472853,0.29626653445235085,142.09925333333334
21,2018-09-07,Peppermint,25000000,35418723,51800758,26800758,0.5173815796286224,0.29415862903922313,141.674892
60,2009-11-25,Old Dogs,35000000,49492060,95104304,60104304,0.6319830067837939,0.29281585773556407,141.40588571428572
9,2010-08-06,Step Up 3D,30000000,42400223,165889117,135889117,0.8191563102961118,0.2924565514667222,141.33407666666668
9,2013-03-22,Olympus Has Fallen,70000000,98927592,172878928,102878928,0.5950923527244454,0.292411767184225,141.32513142857144
19,2015-05-29,San Andreas,110000000,155190832,456258539,346258539,0.7589086217628028,0.29119524277052655,141.08257454545455
18,2006-03-17,V for Vendetta,50000000,70511035,130214162,80214162,0.6160171886680037,0.29089113498333985,141.02206999999999
28,2016-11-04,Doctor Strange,165000000,232641920,676404566,511404566,0.7560631487517191,0.2907555095831396,140.99510303030303
100,2007-07-20,I Now Pronounce You Chuck and Larry,85000000,119725280,185708462,100708462,0.5422933393309778,0.29004133462874343,140.8532705882353
64,2010-10-08,Life as We Know It,38000000,53374681,105887837,67887837,0.6411296983996376,0.2880519510739558,140.45968684210527
51,2006-07-14,"You, Me and Dupree",54000000,75802010,130402010,76402010,0.5858959535976478,0.2876178349360393,140.3740925925926
10,2016-06-24,Swiss Army Man,3000000,4210454,5837111,2837111,0.4860471215983386,0.28748776260232267,140.34846666666667
20,2018-11-16,Instant Family,48000000,67363237,119736188,71736188,0.5991186891635468,0.287445168349021,140.34007708333334
10,2009-05-29,Drag Me To Hell,30000000,42100625,91388487,61388487,0.6717310792113235,0.28742150502516295,140.33541666666667
11,2012-04-13,The Cabin in the Woods,30000000,42073277,70689968,40689968,0.5756116341713438,0.2869583227377321,140.24425666666667
12,2003-09-19,Secondhand Lions,30000000,42070939,47902566,17902566,0.373728747641619,0.28691869701315675,140.23646333333332
22,2007-09-21,Good Luck Chuck,25000000,35017297,59183821,34183821,0.5775872598695512,0.2860671113478576,140.069188
71,2017-03-31,The Boss Baby,125000000,175003033,510878762,385878762,0.7553235536536161,0.28572666509157013,140.0024264
68,2006-10-20,Flicka,15000000,21000147,21896367,6896367,0.31495485072934704,0.28571928567928595,140.00098
71,2019-05-31,Rocketman,41000000,57342725,108642725,67642725,0.6226162405259993,0.2850008436118095,139.8603048780488
87,2003-07-25,Seabiscuit,86000000,120277854,148715342,62715342,0.42171400177393936,0.2849889057714648,139.85796976744186
10,2010-03-26,Hot Tub Time Machine,36000000,50269859,65967750,29967750,0.45427879532044074,0.2838651089114851,139.6384972222222
61,2002-12-20,Narc,7500000,10465659,11843260,4343260,0.3667284176822936,0.28337049773932055,139.54211999999998
28,2001-06-15,Lara Croft: Tomb Raider,94000000,131144183,273330185,179330185,0.6560935997610363,0.2832316474151202,139.51508829787232
73,2016-07-08,Mike and Dave Need Wedding Dates,33000000,46009673,75898100,42898100,0.5652065071457651,0.28275951885161194,139.42325151515152
21,2013-11-22,Delivery Man,22000000,30659817,70536870,48536870,0.6881063761405914,0.2824484242681553,139.36280454545457
81,2016-10-21,Iâm Not Ashamed,1500000,2082980,2082980,582980,0.27987786728629177,0.27987786728629177,138.86533333333333
4,2015-05-01,Avengers: Age of Ultron,330600000,459005868,1403013963,1072413963,0.7643644263574587,0.27974777002197276,138.8402504537205
69,2007-03-23,The Hills Have Eyes II,15000000,20804166,37466538,22466538,0.5996427532215547,0.2789905637169017,138.69444
26,2013-03-22,The Croods,135000000,187168425,573068425,438068425,0.7644260369082453,0.27872449639943275,138.6432777777778
23,2003-02-28,Cradle 2 the Grave,25000000,34657731,56434942,31434942,0.5570120369752484,0.2786602215823073,138.63092400000002
43,2015-07-17,Ant-Man,130000000,180202163,518858449,388858449,0.7494499699281181,0.27858801561666047,138.61704846153847
5,2015-01-16,Paddington,55000000,76223578,258789097,203789097,0.7874717264460334,0.27843849051536257,138.58832363636364
76,2013-03-22,Admission,13000000,18007317,18733666,5733666,0.3060621450174248,0.27807124181797876,138.5178230769231
76,2006-01-20,Underworld: Evolution,45000000,62318875,113417762,68417762,0.6032367487554551,0.27790737557441464,138.48638888888888
58,2009-10-16,Law Abiding Citizen,53000000,73357727,131159781,78159781,0.5959127135169584,0.2775130559865902,138.41080566037735
58,2015-10-16,Goosebumps,58000000,80069458,158905324,100905324,0.6350027894597163,0.2756289170834652,138.05078965517242
48,2004-07-16,"I, Robot",105000000,144801023,348629585,243629585,0.6988207412173583,0.2748670014575795,137.9057361904762
42,2006-12-15,Dreamgirls,75000000,103365956,155708695,80708695,0.518331330180373,0.2744226155079531,137.82127466666668
1,2007-06-08,Ocean's Thirteen,85000000,117144465,311744465,226744465,0.7273407885525729,0.27440020320208897,137.81701764705883
64,2005-07-15,Charlie and the Chocolate Factory,150000000,206459076,475825484,325825484,0.6847583724624552,0.27346376383085236,137.639384
65,2007-06-29,Ratatouille,150000000,206445654,626549695,476549695,0.7605936110143665,0.27341652830337615,137.630436
56,2008-12-25,Bedtime Stories,80000000,110101975,221468935,141468935,0.6387755239803722,0.27340086315436213,137.62746875
66,2005-12-21,Cheaper by the Dozen 2,60000000,82571173,135015330,75015330,0.555606018960958,0.27335415230203886,137.61862166666668
66,2013-11-08,Thor: The Dark World,150000000,206362140,644602516,494602516,0.7672984571471949,0.273122482641438,137.57476
24,2005-08-05,Broken Flowers,10000000,13744960,40744960,30744960,0.7545708720784117,0.2724605964659046,137.4496
70,2016-04-29,Keanu,15000000,20591853,20688141,5688141,0.27494693699158373,0.2715565714265734,137.27902
61,2006-11-03,Volver,9400000,12899867,87226613,77826613,0.892234724280765,0.271310316610241,137.23262765957446
62,2005-10-21,Shopgirl,7500000,10284523,11758418,4258418,0.36215909317052686,0.27074887187281316,137.12697333333332
59,2005-11-11,Pride & Prejudice,28000000,38372662,126549607,98549607,0.7787428925006459,0.2703138500008157,137.04522142857144
67,2005-06-15,Batman Begins,150000000,205343774,359142722,209142722,0.5823387449850648,0.269517662610019,136.89584933333333
25,2002-06-28,Hey Arnold! The Movie,10000000,13684949,13684949,3684949,0.2692702033452956,0.2692702033452956,136.84949
72,2001-05-11,A Knightâs Tale,41000000,56083966,100622586,59622586,0.5925368087836661,0.26895326910368644,136.79016097560975
22,2016-02-05,"Hail, Caesar!",22000000,30080225,64160680,42160680,0.6571108660319684,0.2686224920192585,136.72829545454545
23,2001-08-24,Jay and Silent Bob Strike Back,22000000,30059386,33762400,11762400,0.34838755538705773,0.2681154565166434,136.63357272727274
77,2012-09-21,The Perks of Being a Wallflower,13000000,17742948,33069303,20069303,0.6068861808185071,0.26731454096579665,136.4842153846154
44,2015-03-27,Home,130000000,177397510,385997896,255997896,0.6632105994691743,0.2671824987847913,136.45962307692307
29,2015-02-13,Kingsman: The Secret Service,94000000,128261724,404561724,310561724,0.7676497937802934,0.2671235262672752,136.4486425531915
40,2010-01-08,Leap Year,19000000,25918920,32618920,13618920,0.41751596925955864,0.2669447646738367,136.41536842105265
31,2014-11-26,Horrible Bosses 2,40000000,54445357,105945357,65945357,0.6224468808010152,0.26531843661159205,136.1133925
27,2015-12-25,The Revenant,135000000,183637894,532938302,397938302,0.7466873754553299,0.26485761157770626,136.02806962962964
9,2002-07-03,Men in Black 2,140000000,190418803,441767803,301767803,0.6830914361588275,0.2647784893385765,136.0134307142857
94,2011-12-09,Young Adult,12000000,16311571,22750356,10750356,0.4725357264739066,0.2643259193121251,135.92975833333333
89,2004-05-14,Breakin' All the Rules,9000000,12232382,12512317,3512317,0.2807087608154429,0.26424796086322355,135.91535555555555
14,2013-05-17,Frances Ha,3000000,4067398,11262769,8262769,0.7336356627752909,0.2624277240633938,135.57993333333334
32,2002-01-25,The Count of Monte Cristo,40000000,54228104,75389090,35389090,0.46941924885948355,0.2623750961309656,135.57026000000002
81,2019-05-24,Aladdin,182000000,246734314,619234314,437234314,0.7060886390091102,0.26236445571976663,135.5683043956044
24,2006-03-17,She's the Man,25000000,33889159,55279608,30279608,0.5477536671388842,0.26230096179135043,135.556636
49,2009-09-18,The Secrets of Jonathan Sperry,1000000,1355079,1355079,355079,0.26203564515426775,0.26203564515426775,135.5079
62,2015-05-22,Poltergeist,35000000,47425125,95713069,60713069,0.634323709753785,0.2619945651171188,135.50035714285715
86,2016-07-29,Jason Bourne,120000000,162192920,416168316,296168316,0.7116551275373879,0.26014033164949496,135.1607666666667
47,2009-11-06,The Men Who Stare at Goats,24000000,32428195,67348218,43348218,0.6436431324730819,0.25990330328283767,135.11747916666667
28,2001-04-27,The Forsaken,5000000,6755271,6755271,1755271,0.2598372441312865,0.2598372441312865,135.10542
29,2014-11-07,Big Hero 6,165000000,222527828,652127828,487127828,0.7469821208120565,0.2585197029829456,134.8653503030303
71,2010-12-22,Country Strong,15000000,20218921,20601987,5601987,0.2719148885978814,0.258120648475752,134.79280666666668
13,2006-11-10,Stranger Than Fiction,30000000,40435190,53572822,23572822,0.4400145655944725,0.2580719912531634,134.7839666666667
25,2014-12-10,The Gambler,25000000,33680992,38718031,13718031,0.3543060079682255,0.2577415772077022,134.72396799999999
100,2005-09-02,The Transporter 2,32000000,43095856,88978458,56978458,0.6403623897370756,0.2574692100326305,134.67454999999998
72,2006-04-28,Stick It,20000000,26910736,30399714,10399714,0.3420990736952328,0.2568021922551654,134.55368
15,2010-04-30,Please Give,3000000,4033574,4570178,1570178,0.34357042548452166,0.2562427266736646,134.45246666666665
73,2008-01-04,One Missed Call,20000000,26890041,44513466,24513466,0.5506977596397459,0.25623021549130404,134.450205
61,2004-12-22,Hotel Rwanda,17500000,23519128,36521223,19021223,0.5208265615858483,0.2559247944906801,134.39501714285714
20,2009-03-13,Race to Witch Mountain,50000000,67172595,105103784,55103784,0.5242797347810046,0.2556488252389237,134.34519
67,2010-08-13,Eat Pray Love,60000000,80574010,206598789,146598789,0.7095820343845287,0.25534300700685,134.29001666666667
53,2013-06-21,Monsters University,200000000,268488329,743588329,543588329,0.7310339710832122,0.25508866346290976,134.2441645
14,2011-04-08,Hanna,30000000,40259119,65343694,35343694,0.5408891330814569,0.25482721069976716,134.19706333333335
84,2014-05-30,Maleficent,180000000,241407328,758536735,578536735,0.7627010114414564,0.2543722616407071,134.11518222222222
38,2015-09-18,Maze Runner: The Scorch Trials,61000000,81697192,310566162,249566162,0.8035845257346484,0.2533403106437245,133.92982295081967
91,2003-09-05,Dickie Roberts: Former Child Star,17000000,22734486,23734486,6734486,0.2837426519369326,0.25223732790791925,133.73227058823528
15,2002-08-16,Blue Crush,30000000,40118420,51618420,21618420,0.41881212171933974,0.2522138209829799,133.72806666666665
68,2012-12-21,Jack Reacher,60000000,80070736,217370736,157370736,0.723973883954646,0.25066256416076904,133.45122666666666
21,2004-09-24,The Forgotten,50000000,66711892,117211892,67211892,0.5734221234138939,0.25050844008441553,133.42378399999998
63,2018-10-12,Goosebumps 2: Haunted Halloween,35000000,46697321,93291478,58291478,0.6248317558008889,0.2504923355239158,133.42091714285715
100,2009-04-10,Observe and Report,18000000,24007324,27148898,9148898,0.3369896634478497,0.25022880517628704,133.37402222222224
58,2016-04-22,The Meddler,3200000,4267219,5526942,2326942,0.42101798788552514,0.25009707727679314,133.35059375
26,2007-08-24,Mr. Beanâs Holiday,25000000,33302167,234981342,209981342,0.8936085742501204,0.2492981012316706,133.208668
40,2008-01-25,"4 luni, 3 saptamani si 2 zile",900000,1196321,11993156,11093156,0.9249572005900701,0.2476935538204211,132.92455555555557
33,2006-10-20,The Prestige,40000000,53089891,104407366,64407366,0.6168852684206209,0.2465608942387921,132.7247275
26,2012-08-17,Robot & Frank,2500000,3317468,4934356,2434356,0.4933482707773822,0.2464132284019017,132.69872
2,2009-12-25,Itâs Complicated,85000000,112735375,224614744,139614744,0.6215742631748163,0.24602193410896978,132.62985294117647
48,2013-09-20,Prisoners,46000000,61002302,113402302,67402302,0.5943644953521314,0.24593009621177903,132.6137
21,2018-07-20,The Equalizer 2,77000000,102084362,190453132,113453132,0.5957010567828309,0.24572188637472211,132.57709350649353
60,2011-08-12,30 Minutes or Less,28000000,37053924,40966716,12966716,0.31651831696736443,0.24434453959586036,132.33544285714285
