id,release_date,movie,production_budget,domestic_gross,worldwide_gross,profit,domestic_profit_margin,worldwide_profit_margin,Distributor,genre1,genre2,genre3,release_month,budget_tier
71,2013-09-20,Rush,38000000,26947624,98230839,-11052376,-41.01428756761635,61.31561087450348,Universal Pictures,Comedy,Romance,,Sep,mid_tier
85,2018-06-29,Uncle Drew,18000000,42469946,46527161,24469946,57.61708762238595,61.312919995269,Lionsgate,Comedy,Sport,,Jun,mid_tier
49,2016-03-04,The Other Side of the Door,5000000,3000342,12905107,-1999658,-66.64766883241977,61.25564863584626,Twentieth Century Fox,Horror,,,Mar,low_tier
66,2012-12-19,Zero Dark Thirty,52500000,95720716,134612435,43220716,45.15293847154256,60.99914543556098,Sony Pictures Entertainment (SPE),Drama,Thriller,,Dec,high_tier
62,2018-01-12,The Commuter,40000000,36343858,101985431,-3656142,-10.059862109300559,60.77871161813299,Lionsgate,Action,Mystery,Thriller,Jan,mid_tier
77,2012-09-21,The Perks of Being a Wallflower,13000000,17742948,33069303,4742948,26.731454096579665,60.688618081850706,Lionsgate,Drama,,,Sep,mid_tier
6,2014-10-24,John Wick,30000000,43037835,76235001,13037835,30.293891409732854,60.64799684333971,Lionsgate,Action,Crime,Thriller,Oct,mid_tier
7,2015-11-06,The Peanuts Movie,99000000,130178411,250091610,31178411,23.950523562620532,60.41450570852817,Twentieth Century Fox,Adventure,Animation,Comedy,Nov,high_tier
82,2014-12-25,Unbroken,65000000,115637895,163527824,50637895,43.790052560192315,60.2514126281042,Universal Pictures,Biography,Drama,Sport,Dec,high_tier
81,2016-11-11,Almost Christmas,17000000,42065185,42493506,25065185,59.58653218807905,59.993887065943674,Universal Pictures,Comedy,Drama,,Nov,mid_tier
20,2018-11-16,Instant Family,48000000,67363237,119736188,19363237,28.7445168349021,59.911868916354685,Paramount Pictures,Comedy,Drama,,Nov,mid_tier
66,2013-09-06,Riddick,38000000,42025135,94763758,4025135,9.577922831181864,59.90028170896304,Universal Pictures,Action,Adventure,Sci-Fi,Sep,mid_tier
57,2017-09-08,Home Again,15000000,27020284,37336874,12020284,44.48614973847055,59.82523871709239,Open Road Films (II),Drama,,,Sep,mid_tier
21,2016-04-22,Compadres,3000000,3127773,7445044,127773,4.0851110358712095,59.70473780947433,Pantelion Films,Action,Comedy,Crime,Apr,low_tier
34,2012-04-27,The Pirates Band of Misfits,55000000,31051126,136143605,-23948874,-77.12723203660956,59.60148109784518,Sony Pictures Entertainment (SPE),Adventure,Animation,Comedy,Apr,high_tier
21,2018-07-20,The Equalizer 2,77000000,102084362,190453132,25084362,24.572188637472212,59.57010567828309,Sony Pictures Entertainment (SPE),Action,Crime,Thriller,Jul,high_tier
9,2013-03-22,Olympus Has Fallen,70000000,98927592,172878928,28927592,29.2411767184225,59.50923527244454,FilmDistrict,Action,Thriller,,Mar,high_tier
75,2015-05-15,Mad Max Fury Road,150000000,153636354,370098020,3636354,2.3668577815898963,59.47019657116782,Warner Bros.,Action,Adventure,Sci-Fi,May,high_tier
96,2012-08-17,Sparkle,10000000,24397469,24660323,14397469,59.012141792249025,59.44903073653982,TriStar Pictures,Drama,Music,,Aug,mid_tier
48,2013-09-20,Prisoners,46000000,61002302,113402302,15002302,24.593009621177902,59.43644953521314,Warner Bros.,Crime,Drama,Mystery,Sep,mid_tier
68,2013-05-16,Star Trek Into Darkness,190000000,228778661,467381584,38778661,16.950296339045362,59.34799176854174,Paramount Pictures,Action,Adventure,Sci-Fi,May,high_tier
12,2017-05-19,Alien Covenant,97000000,74262031,238521247,-22737969,-30.618566034101597,59.33276334078532,Twentieth Century Fox,Horror,Sci-Fi,Thriller,May,high_tier
99,2012-02-10,Safe House,85000000,126181630,208542162,41181630,32.636787145640774,59.24085605288776,Universal Pictures,Horror,,,Feb,high_tier
54,2013-03-08,Oz the Great and Powerful,200000000,234770996,490359051,34770996,14.810601220944687,59.21356002461143,Walt Disney Studios Motion Pictures,Adventure,Family,Fantasy,Mar,high_tier
36,2012-10-12,Seven Psychopaths,13500000,15024049,33035736,1524049,10.144063028548429,59.13516199548271,CBS Films,Comedy,Crime,,Oct,mid_tier
80,2015-01-30,Black or White,9000000,21571189,21971021,12571189,58.27768232896202,59.036951446179955,Relativity Media,Action,Drama,Thriller,Jan,mid_tier
84,2014-07-25,Hercules,100000000,72688614,243388614,-27311386,-37.57312802800175,58.913443666678674,Paramount Pictures,Comedy,,,Jul,high_tier
78,2018-07-13,Skyscraper,125000000,68420120,304115534,-56579880,-82.69479796293838,58.89719990429689,Universal Pictures,Action,Adventure,Thriller,Jul,high_tier
16,2015-10-23,Suffragette,14000000,4702420,34044909,-9297580,-197.71904678867475,58.877845730179516,Focus Features,Biography,Drama,History,Oct,mid_tier
98,2012-02-17,This Means War,65000000,54760791,156974557,-10239209,-18.698066286149885,58.59201564747847,Twentieth Century Fox,Action,Comedy,Romance,Feb,high_tier
3,2017-10-27,Let There Be Light,3000000,7233471,7241309,4233471,58.52613496342213,58.57102631582218,Atlas Distribution Company,Documentary,,,Oct,low_tier
11,2013-08-16,Jobs,18000000,16131410,43402515,-1868590,-11.58355035300696,58.527748910403,Open Road Films (II),Biography,Drama,,Aug,mid_tier
76,2014-07-25,A Most Wanted Man,15000000,17237855,36068890,2237855,12.9822126940968,58.41291484157123,Roadside Attractions,Crime,Drama,Thriller,Jul,mid_tier
93,2013-04-19,Oblivion,120000000,89107235,287916633,-30892765,-34.669199420226654,58.321268643065864,Universal Pictures,Thriller,,,Apr,high_tier
92,2013-08-09,Elysium,120000000,93050117,286192091,-26949883,-28.962761003298898,58.07012011383641,TriStar Pictures,Action,Drama,Sci-Fi,Aug,high_tier
33,2015-12-25,The Hateful Eight,62000000,54117416,147864886,-7882584,-14.565706537060082,58.069828694826164,The Weinstein Company,Crime,Drama,Mystery,Dec,high_tier
66,2013-04-19,Home Run,1200000,2859955,2859955,1659955,58.04129785258859,58.04129785258859,The Samuel Goldwyn Company,Drama,Sport,,Apr,low_tier
76,2013-08-23,The Worlds End,20000000,26004851,47508505,6004851,23.091272470663263,57.90227455063046,Focus Features,Action,Comedy,Sci-Fi,Aug,mid_tier
24,2019-02-14,Alita Battle Angel,170000000,85710210,402976036,-84289790,-98.34276453178681,57.81386861426172,Twentieth Century Fox,Action,Adventure,Sci-Fi,Feb,high_tier
13,2016-12-16,Collateral Beauty,36000000,31016021,85309093,-4983979,-16.06904702572906,57.800512543252566,Warner Bros.,Drama,Romance,,Dec,mid_tier
86,2012-05-18,What to Expect When Youre Expecting,37500000,41152203,88473016,3652203,8.874866310316364,57.61419504450939,Lionsgate,Comedy,Drama,Romance,May,mid_tier
97,2016-10-14,Kevin Hart What Now,10000000,23591043,23591043,13591043,57.61103059326372,57.61103059326372,Universal Pictures,Comedy,Documentary,,Oct,mid_tier
19,2012-06-01,Snow White and the Huntsman,170000000,155136755,401021746,-14863245,-9.580737330750537,57.608283915855274,Universal Pictures,Action,Adventure,Drama,Jun,high_tier
21,2017-03-17,The Belko Experiment,5000000,10166820,11792942,5166820,50.820413856053314,57.60175874688437,BH Tilt,Horror,Thriller,,Mar,low_tier
11,2012-04-13,The Cabin in the Woods,30000000,42073277,70689968,12073277,28.69583227377321,57.561163417134374,Lionsgate,Horror,,,Apr,mid_tier
52,2013-04-19,Filly Brown,1250000,2850357,2940411,1600357,56.14584418723689,57.48893607050171,Lionsgate,Drama,Music,,Apr,low_tier
29,2013-11-27,Homefront,22000000,20158492,51695362,-1841508,-9.135147609255693,57.4429907270985,Open Road Films (II),Action,Thriller,,Nov,mid_tier
8,2015-08-21,Hitman Agent 47,35000000,22467450,82182803,-12532550,-55.78091861782267,57.412014773942424,Twentieth Century Fox,Action,Adventure,Crime,Aug,mid_tier
98,2015-11-13,Love the Coopers,18000000,26302731,42227490,8302731,31.566041564277107,57.37373923953329,Lionsgate,Comedy,Fantasy,Romance,Nov,mid_tier
87,2017-06-16,Rough Night,20000000,22105643,46844357,2105643,9.525364179635037,57.305423148406106,Sony Pictures Entertainment (SPE),Comedy,Crime,Thriller,Jun,mid_tier
40,2017-03-17,T2 Trainspotting,18000000,2402004,42091262,-15597996,-649.3742724824771,57.235779720741085,TriStar Pictures,Drama,,,Mar,mid_tier
35,2018-03-30,Acrimony,20000000,43549096,46627836,23549096,54.07482166794002,57.10716662896387,Lionsgate,Drama,Romance,Thriller,Mar,mid_tier
33,2016-06-24,Independence Day Resurgence,165000000,103144286,384169424,-61855714,-59.97008307372451,57.05019980975894,Twentieth Century Fox,Action,Adventure,Sci-Fi,Jun,high_tier
61,2014-08-27,The November Man,15000000,25018119,34820335,10018119,40.043454106201985,56.92172404429768,Relativity Media,Action,Crime,Thriller,Aug,mid_tier
91,2017-01-06,Underworld Blood Wars,35000000,30353973,81209222,-4646027,-15.306157780399952,56.9014464884296,Screen Gems,Action,Adventure,Fantasy,Jan,mid_tier
48,2016-02-19,Risen,20000000,36880033,46255763,16880033,45.77011360049488,56.76214442727926,Sony Pictures Entertainment (SPE),Biography,Drama,,Feb,mid_tier
73,2016-07-08,Mike and Dave Need Wedding Dates,33000000,46009673,75898100,13009673,28.275951885161195,56.52065071457651,Twentieth Century Fox,Adventure,Comedy,Romance,Jul,mid_tier
8,2015-04-24,The Age of Adaline,30000000,42629776,68984536,12629776,29.626653445235085,56.511992774728526,Lionsgate,Drama,Fantasy,Romance,Apr,mid_tier
95,2015-08-07,Ricki and the Flash,18000000,26839498,41166033,8839498,32.9346621907757,56.274630591682225,TriStar Pictures,Comedy,Drama,Music,Aug,mid_tier
14,2014-02-07,The Monuments Men,70000000,78031620,158702748,8031620,10.292776184833789,55.892383161506444,Sony Pictures Entertainment (SPE),Comedy,Drama,History,Feb,high_tier
3,2013-03-22,The Sapphires,9000000,2450867,20395040,-6549133,-267.2169889267757,55.87162368889691,The Weinstein Company,Biography,Comedy,Drama,Mar,mid_tier
11,2017-09-29,Flatliners,20000000,16883115,45173738,-3116885,-18.461551674557686,55.72648869571077,Sony Pictures Entertainment (SPE),Drama,Horror,Mystery,Sep,mid_tier
4,2017-04-28,The Circle,18000000,20497844,40651864,2497844,12.185886476646033,55.72158757591041,STX Entertainment,Drama,Sci-Fi,Thriller,Apr,mid_tier
65,2013-08-16,KickAss 2,28000000,28795985,63129909,795985,2.764222164999739,55.64701352571251,Universal Pictures,Action,Comedy,Crime,Aug,mid_tier
76,2012-08-10,The Bourne Legacy,125000000,113203870,280355920,-11796130,-10.420253300527623,55.41381826358438,Universal Pictures,Action,Adventure,Thriller,Aug,high_tier
64,2013-08-07,Percy Jackson Sea of Monsters,90000000,68559554,200859554,-21440446,-31.27273260849976,55.19257201975067,Twentieth Century Fox,Adventure,Family,Fantasy,Aug,high_tier
92,2017-02-17,The Great Wall,150000000,45157105,334486852,-104842895,-232.17364133506786,55.15518798329329,Universal Pictures,Documentary,,,Feb,high_tier
32,2013-02-08,Side Effects,30000000,32172757,66742138,2172757,6.7534063058381975,55.050885544002206,Open Road Films (II),Crime,Drama,Mystery,Feb,mid_tier
67,2014-09-19,A Walk Among the Tombstones,28000000,26017685,62108587,-1982315,-7.619106004242883,54.91766702082595,Universal Pictures,Action,Crime,Drama,Sep,mid_tier
99,2017-10-20,Geostorm,100000000,33700160,220796009,-66299840,-196.73449621604172,54.70932629040411,Warner Bros.,Action,Sci-Fi,Thriller,Oct,high_tier
27,2014-06-27,Snowpiercer,40000000,4563029,88069880,-35436971,-776.6106899605504,54.58152094677544,RADiUS-TWC,Action,Drama,Sci-Fi,Jun,mid_tier
88,2018-05-11,Life of the Party,30000000,53059911,65759911,23059911,43.46013886076816,54.379500300722725,Warner Bros.,Comedy,,,May,mid_tier
5,2017-06-16,Cars 3,175000000,152901115,383541369,-22098885,-14.45305680079573,54.372588162712645,Walt Disney Studios Motion Pictures,Adventure,Animation,Comedy,Jun,high_tier
97,2014-01-17,Jack Ryan Shadow Recruit,60000000,50577412,131377412,-9422588,-18.630031920178123,54.33004876058908,Paramount Pictures,Action,Drama,Thriller,Jan,high_tier
9,2017-11-17,Justice League,300000000,229024295,655945209,-70975705,-30.990469810200704,54.26447272061713,Warner Bros.,Action,Adventure,Fantasy,Nov,high_tier
36,2015-06-26,Max,20000000,42656255,43658157,22656255,53.113558609399725,54.189545839051334,Warner Bros.,Biography,Comedy,Documentary,Jun,mid_tier
39,2013-08-02,2 Guns,61000000,75612460,132493015,14612460,19.325465670605084,53.95983705254198,Universal Pictures,Action,Comedy,Crime,Aug,high_tier
59,2018-06-29,Sicario Day of the Soldado,35000000,50065850,75885196,15065850,30.092068745462225,53.877697041198914,Sony Pictures Entertainment (SPE),Action,Crime,Drama,Jun,mid_tier
80,2014-12-12,Top Five,12000000,25317379,26001741,13317379,52.601728638655686,53.849244171765264,Paramount Pictures,Comedy,Romance,,Dec,mid_tier
72,2013-07-12,Pacific Rim,190000000,101802906,411002906,-88197094,-86.63514379442174,53.771616398254864,Warner Bros.,Action,Adventure,Sci-Fi,Jul,high_tier
89,2014-12-19,Annie,65000000,85911262,139829625,20911262,24.340536401385886,53.51485781357134,Sony Pictures Entertainment (SPE),Documentary,,,Dec,high_tier
54,2016-12-28,Paterson,5000000,2141423,10727536,-2858577,-133.48960013972018,53.390974404560374,Bleecker Street Media,Comedy,Drama,Romance,Dec,low_tier
11,2015-03-06,Chappie,49000000,31569268,105002056,-17430732,-55.21424190133265,53.33424709321882,Sony Pictures Entertainment (SPE),Action,Crime,Drama,Mar,mid_tier
31,2013-07-17,Turbo,135000000,83028130,286896578,-51971870,-62.59549624928322,52.94471584809213,Twentieth Century Fox,Adventure,Animation,Comedy,Jul,high_tier
86,2016-11-18,The Edge of Seventeen,9000000,14431633,19096003,5431633,37.63699506493825,52.86971833843972,STX Entertainment,Comedy,Drama,,Nov,mid_tier
2,2012-11-21,Rise of the Guardians,145000000,103412758,306900902,-41587242,-40.214807925343216,52.753478710857614,DreamWorks,Action,Adventure,Animation,Nov,high_tier
52,2018-03-02,Red Sparrow,69000000,46874505,145951861,-22125495,-47.201554448414974,52.72413826912423,Twentieth Century Fox,Action,Drama,Thriller,Mar,high_tier
65,2017-06-09,The Mummy,195000000,80101125,409953905,-114898875,-143.44227375083682,52.433676659330764,Universal Pictures,Action,Adventure,Fantasy,Jun,high_tier
6,2015-11-20,The Night Before,25000000,43035725,52427346,18035725,41.90872815550337,52.31496173771604,Sony Pictures Entertainment (SPE),Adventure,Comedy,Fantasy,Nov,mid_tier
96,2014-08-15,The Expendables 3,100000000,39322544,209461378,-60677456,-154.30704585135692,52.258501803611736,Lionsgate,Action,Adventure,Thriller,Aug,high_tier
80,2014-01-10,Her,23000000,25568251,48163815,2568251,10.04468784352907,52.246307731229344,Warner Bros.,Drama,Romance,Sci-Fi,Dec,mid_tier
38,2012-08-29,Lawless,26000000,37397291,54393687,11397291,30.47624759772038,52.20033530729402,The Weinstein Company,Crime,Drama,,Aug,mid_tier
16,2014-11-14,Beyond the Lights,7000000,14618727,14618727,7618727,52.11621367578723,52.11621367578723,Relativity Media,Drama,Music,Romance,Nov,mid_tier
95,2014-06-06,Edge of Tomorrow,178000000,100206256,370541256,-77793744,-77.6336200007313,51.962164234689155,Warner Bros.,Action,Sci-Fi,,Jun,high_tier
48,2012-10-05,Frankenweenie,39000000,35287788,81150788,-3712212,-10.519820624630821,51.941316946916146,Walt Disney Studios Motion Pictures,Animation,Comedy,Family,Oct,mid_tier
21,2018-09-07,Peppermint,25000000,35418723,51800758,10418723,29.415862903922314,51.73815796286224,STX Entertainment,Action,Crime,Drama,Sep,mid_tier
37,2013-12-25,The Secret Life of Walter Mitty,91000000,58236838,187861183,-32763162,-56.258483676603454,51.559977134818745,Twentieth Century Fox,Adventure,Comedy,Drama,Dec,high_tier
91,2013-11-15,Nebraska,12000000,17654912,24761360,5654912,32.03024744614983,51.53739536115949,Paramount Pictures,Adventure,Comedy,Drama,Nov,mid_tier
37,2012-04-27,The FiveYear Engagement,30000000,28700285,61623819,-1299715,-4.528578723172958,51.31752545229305,Universal Pictures,Comedy,Romance,,Apr,mid_tier
7,2012-03-30,Mirror Mirror,85000000,64935167,173613482,-20064833,-30.899794251703394,51.04066860429653,Relativity Media,Adventure,Comedy,Drama,Mar,high_tier
65,2012-06-22,Abraham Lincoln Vampire Hunter,67500000,37519139,137489730,-29980861,-79.90817966265163,50.90542399057733,Twentieth Century Fox,Action,Fantasy,Horror,Jun,high_tier
22,2016-03-11,The Perfect Match,5000000,9669521,10182050,4669521,48.291130449998505,50.89397518181505,Lionsgate,Biography,Documentary,Family,Mar,low_tier
87,2012-03-30,Wrath of the Titans,150000000,83670083,305270083,-66329917,-79.27554822671803,50.86318366808319,Warner Bros.,Action,Adventure,Fantasy,Mar,high_tier
64,2018-01-19,12 Strong,35000000,45819713,71118378,10819713,23.61366383940467,50.78627918088908,Warner Bros.,Action,Drama,History,Jan,mid_tier
15,2013-12-25,August Osage County,25000000,37738810,50738810,12738810,33.75519789839691,50.7280521557364,The Weinstein Company,Comedy,Drama,,Dec,mid_tier
22,2019-03-29,Dumbo,170000000,113883318,345004422,-56116682,-49.27559451683696,50.725269254664795,Walt Disney Studios Motion Pictures,Adventure,Family,Fantasy,Mar,high_tier
81,2016-12-09,Office Christmas Party,45000000,54767494,91323299,9767494,17.834473127435775,50.724513357757694,Paramount Pictures,Comedy,,,Dec,mid_tier
96,2014-02-12,RoboCop,120000000,58607007,242981799,-61392993,-104.75367390796804,50.61358484715145,Sony Pictures Entertainment (SPE),Action,Crime,Sci-Fi,Feb,high_tier
53,2013-10-04,Runner Runner,30000000,19316646,60512680,-10683354,-55.30646469371546,50.42361369550977,Twentieth Century Fox,Crime,Thriller,,Oct,mid_tier
50,2014-08-22,When the Game Stands Tall,15000000,30127963,30138912,15127963,50.21236583435793,50.23045291084164,TriStar Pictures,Drama,Family,Sport,Aug,mid_tier
16,2013-11-01,Free Birds,55000000,55750480,110387072,750480,1.3461408762758635,50.17532487862347,Relativity Media,Adventure,Animation,Comedy,Nov,high_tier
26,2012-08-17,Robot  Frank,2500000,3317468,4934356,817468,24.64132284019017,49.33482707773821,The Samuel Goldwyn Company,Comedy,Crime,Drama,Aug,low_tier
86,2016-02-26,Eddie the Eagle,23000000,15789389,45060480,-7210611,-45.667447929745734,48.95749002229892,Twentieth Century Fox,Biography,Comedy,Drama,Feb,mid_tier
97,2017-07-14,Wish Upon,12000000,14301505,23477345,2301505,16.092746882233723,48.886895004524575,Broad Green Pictures,Drama,Fantasy,Horror,Jul,mid_tier
79,2018-08-17,Alpha,51000000,35851379,99624873,-15148621,-42.25394231000152,48.80796485431907,Studio 8,Drama,Horror,Mystery,Aug,high_tier
35,2014-10-17,The Book of Life,50000000,50151543,97651543,151543,0.3021701645351171,48.79753205742996,Twentieth Century Fox,Thriller,,,Oct,high_tier
10,2016-06-24,Swiss Army Man,3000000,4210454,5837111,1210454,28.74877626023227,48.604712159833866,A24,Adventure,Comedy,Drama,Jun,low_tier
88,2016-07-01,The Legend of Tarzan,180000000,126643061,348902025,-53356939,-42.13175090579973,48.40958575691844,Warner Bros.,Action,Adventure,Drama,Jul,high_tier
53,2013-05-31,After Earth,130000000,60522097,251499665,-69477903,-114.7975804605713,48.31007031361255,Sony Pictures Entertainment (SPE),Action,Adventure,Drama,May,high_tier
22,2016-08-12,Florence Foster Jenkins,29000000,27383770,56000339,-1616230,-5.9021456870255635,48.21459920090841,Paramount Pictures,Biography,Comedy,Drama,Aug,mid_tier
16,2014-12-12,Exodus Gods and Kings,140000000,65014513,268314513,-74985487,-115.33653570549703,47.82242733176345,Twentieth Century Fox,Action,Adventure,Drama,Dec,high_tier
81,2018-12-25,On the Basis of Sex,20000000,24622687,38073377,4622687,18.774096425788137,47.4698553795215,Focus Features,Biography,Drama,,Dec,mid_tier
78,2018-08-17,Mile 22,35000000,36108758,66295121,1108758,3.07060685942175,47.20576797800852,STX Entertainment,Action,Adventure,Thriller,Aug,mid_tier
95,2017-08-04,The Dark Tower,60000000,50701325,113461527,-9298675,-18.340102551560538,47.118638725882825,Sony Pictures Entertainment (SPE),Action,Adventure,Fantasy,Aug,high_tier
50,2018-03-23,Pacific Rim Uprising,155000000,59874525,290930148,-95125475,-158.87470506029067,46.722606417537726,Universal Pictures,Action,Adventure,Sci-Fi,Mar,high_tier
61,2015-04-10,The Longest Ride,34000000,37446117,63802928,3446117,9.202868751384823,46.71090956828815,Twentieth Century Fox,Drama,Romance,,Apr,mid_tier
39,2016-12-02,Incarnate,5000000,4799774,9371036,-200226,-4.1715714114872915,46.64410637201692,BH Tilt,Horror,Thriller,,Dec,low_tier
23,2018-02-09,The 1517 to Paris,30000000,36276286,56096200,6276286,17.301346670384063,46.52044166984573,Warner Bros.,Biography,Drama,Thriller,Feb,mid_tier
60,2018-12-07,Mary Queen of Scots,25000000,16468499,46734733,-8531501,-51.80497020402406,46.50659499862768,Focus Features,Biography,Drama,History,Dec,mid_tier
94,2014-09-26,The Boxtrolls,60000000,50837305,111946251,-9162695,-18.023565568631145,46.40285006060631,Focus Features,Adventure,Animation,Comedy,Sep,high_tier
59,2015-09-18,Black Mass,53000000,62575678,98837872,9575678,15.302555730998233,46.37683012843498,Warner Bros.,Biography,Crime,Drama,Sep,high_tier
1,2014-03-07,Mr Peabody  Sherman,145000000,111506430,269806430,-33493570,-30.03734403477898,46.25776709621042,Twentieth Century Fox,Adventure,Animation,Comedy,Mar,high_tier
70,2013-05-10,The Great Gatsby,190000000,144840419,351040419,-45159581,-31.178852775895383,45.87517855030819,Warner Bros.,Drama,Romance,,May,high_tier
50,2018-11-16,Widows,40000000,42402632,73866088,2402632,5.666233171563501,45.84795122763236,Twentieth Century Fox,Crime,Drama,Thriller,Nov,mid_tier
99,2015-12-04,Youth,13000000,2703296,24001573,-10296704,-380.8944340538365,45.836883274275394,China Lion Film Distribution,Drama,Family,,Dec,mid_tier
27,2015-10-30,Burnt,20000000,13651946,36773510,-6348054,-46.499260984477964,45.61302415787886,The Weinstein Company,Comedy,Drama,,Oct,mid_tier
88,2012-07-06,Savages,45000000,47323100,82513490,2323100,4.9090190625719785,45.46346300465536,Universal Pictures,Crime,Drama,Thriller,Jul,mid_tier
32,2016-06-03,Teenage Mutant Ninja Turtles Out of the Shadows,135000000,82051601,245328374,-52948399,-64.53061043866774,44.971713708093134,Paramount Pictures,Action,Adventure,Comedy,Jun,high_tier
79,2016-07-22,Star Trek Beyond,185000000,158848340,335802233,-26151660,-16.46328819048408,44.90804949471554,Paramount Pictures,Action,Adventure,Sci-Fi,Jul,high_tier
84,2018-09-14,The Predator,88000000,51024708,159487563,-36975292,-72.4654651624856,44.82328380677558,Twentieth Century Fox,Action,Adventure,Sci-Fi,Sep,high_tier
55,2016-09-23,The Magnificent Seven,90000000,93432655,162525156,3432655,3.6739349855786503,44.623957167590724,Sony Pictures Entertainment (SPE),Action,Adventure,Western,Sep,high_tier
89,2012-08-17,ParaNorman,60000000,56003051,108119662,-3996949,-7.137020088423397,44.505930845399796,Focus Features,Adventure,Animation,Comedy,Aug,high_tier
4,2012-04-13,The Three Stooges,30000000,44338224,54052249,14338224,32.3382912224901,44.498146598858455,Twentieth Century Fox,Documentary,,,Apr,mid_tier
18,2014-12-19,Mr Turner,14000000,3958546,25187026,-10041454,-253.66520939759195,44.41582741844948,Sony Pictures Classics,Biography,Drama,History,Dec,mid_tier
73,2015-11-25,The Good Dinosaur,187500000,123087120,333771037,-64412880,-52.33112936593203,43.82376563128814,Walt Disney Studios Motion Pictures,Adventure,Animation,Comedy,Nov,high_tier
25,2019-05-31,Godzilla King of the Monsters,170000000,85576941,299276941,-84423059,-98.65164378801528,43.196425547533245,Warner Bros.,Action,Adventure,Fantasy,May,high_tier
33,2015-09-30,The Walk,35000000,10161183,61492104,-24838817,-244.44808247228696,43.08212319422344,TriStar Pictures,Crime,Thriller,,Sep,mid_tier
6,2018-10-12,First Man,60000000,44936545,105203825,-15063455,-33.521613644306655,42.96785311750785,Universal Pictures,Documentary,,,Oct,high_tier
20,2017-09-22,The Lego Ninjago Movie,70000000,59281555,122737201,-10718445,-18.08057329130452,42.9675767170216,Warner Bros.,Action,Adventure,Animation,Sep,high_tier
45,2015-03-27,While Were Young,10000000,7582065,17503828,-2417935,-31.89019086488971,42.86963971538111,A24,Comedy,Drama,Mystery,Mar,mid_tier
77,2013-12-25,Grudge Match,40000000,29807260,69807260,-10192740,-34.195494654657956,42.69936966441599,Warner Bros.,Comedy,Drama,Sport,Dec,mid_tier
52,2012-10-12,Here Comes the Boom,42000000,45290318,73239258,3290318,7.2649478857710825,42.65370629505831,Sony Pictures Entertainment (SPE),Action,Comedy,Sport,Oct,mid_tier
66,2017-03-24,Life,58000000,30234022,100929666,-27765978,-91.83686510514546,42.53423963574793,Sony Pictures Entertainment (SPE),Horror,Sci-Fi,Thriller,Mar,high_tier
82,2014-02-14,Endless Love,20000000,23438250,34718173,3438250,14.669397245954796,42.393282042807954,Universal Pictures,Drama,Romance,,Feb,mid_tier
4,2013-01-11,Gangster Squad,60000000,46000903,104100903,-13999097,-30.432222167464847,42.3636123502214,Warner Bros.,Action,Crime,Drama,Jan,high_tier
78,2013-02-01,The Gatekeepers,1500000,2408553,2592308,908553,37.72194342412229,42.13650538439106,Sony Pictures Classics,Documentary,History,War,Feb,low_tier
45,2016-08-19,War Dogs,50000000,43034523,86234503,-6965477,-16.185788791013206,42.018567672385146,Warner Bros.,Comedy,Crime,Drama,Aug,high_tier
22,2013-09-13,The Family,30000000,36918811,51078541,6918811,18.740611662710375,41.266920682013996,Relativity Media,Documentary,Drama,,Sep,mid_tier
22,2012-04-13,Lockout,20000000,14326865,33943049,-5673135,-39.59788132295516,41.07777412689119,FilmDistrict,Action,Sci-Fi,Thriller,Apr,mid_tier
10,2015-11-20,Legend,25000000,1872994,42425450,-23127006,-1234.7613500096636,41.073105883378965,Universal Pictures,Action,Drama,,Nov,mid_tier
9,2016-01-15,Norm of the North,18000000,17062499,30535660,-937501,-5.4945116773340175,41.05252678343943,Lionsgate,Adventure,Animation,Comedy,Jan,mid_tier
79,2012-08-03,Total Recall,125000000,58877969,211856088,-66122031,-112.30351882552199,40.99768329527542,Sony Pictures Entertainment (SPE),Action,,,Aug,high_tier
17,2016-10-07,The Birth of a Nation,10000000,15861566,16891011,5861566,36.954522649276875,40.79691263003736,Fox Searchlight Pictures,Biography,Drama,History,Oct,mid_tier
88,2015-12-25,Joy,60000000,56451232,101134059,-3548768,-6.286431445818579,40.67280538992309,Twentieth Century Fox,Drama,,,Dec,high_tier
28,2013-07-19,RED 2,84000000,53262560,141507355,-30737440,-57.7092802148451,40.63912790964117,Lionsgate,Action,Comedy,Crime,Jul,high_tier
48,2012-04-27,Bernie,6000000,9204489,10106975,3204489,34.81441500989354,40.63505648327022,Millennium Entertainment,Family,,,Apr,mid_tier
69,2017-08-04,Kidnap,21000000,30718107,34836080,9718107,31.636412360957006,39.71767202279935,Aviron Pictures,Crime,Drama,Thriller,Aug,mid_tier
96,2018-12-14,If Beale Street Could Talk,12000000,14915773,19859167,2915773,19.548252712078686,39.57450481180807,Annapurna Pictures,Drama,Romance,,Dec,mid_tier
89,2018-06-01,Adrift,35000000,31445011,57897191,-3554989,-11.305415030702326,39.548017105009464,STX Entertainment,Romance,,,Jun,mid_tier
96,2015-10-23,The Last Witch Hunter,80000000,27367660,130818912,-52632340,-192.31582093609757,38.8467624619902,Lionsgate,Action,Adventure,Fantasy,Oct,high_tier
43,2014-06-20,Jersey Boys,40000000,47047013,65282732,7047013,14.978661875940988,38.72805445703467,Warner Bros.,Biography,Drama,Music,Jun,mid_tier
94,2015-11-20,Secret in Their Eyes,20000000,20180155,32608019,180155,0.89273347999557,38.66539393270103,STX Entertainment,Crime,Drama,Mystery,Nov,mid_tier
